customers_in_system
0.010000000001036478
0.02000000003300249
0.030000000249370554
0.04000000104565051
0.05000000317533723
0.06000000786239554
0.07000001691037482
0.08000003280824422
0.0900000588330378
0.10000009914939732
0.11000015890609884
0.12000024432964805
0.13000036281502728
0.14000052301367613
0.15000073491878602
0.1600010099479877
0.17000136102350885
0.18000180264987883
0.19000235098925447
0.2000030239344411
0.2100038411796809
0.2200048242892797
0.23000599676414168
0.24000738410628097
0.2500090138813773
0.26001091577944163
0.2700131216736573
0.2800156656774603
0.29001858419992116
0.3000219159994913
0.3100257022361725
0.3200299865221711
0.3300348149710942
0.34004023624574603
0.35004630160458045
0.36005306494686595
0.37006058285661675
0.3800689146453448
0.39007812239368506
0.40008827099194527
0.4100994281796324
0.4201116645840055
0.4301250537577036
0.4401396722154987
0.4501555994702203
0.46017291806789906
0.4701917136221757
0.4802120748480212
0.49023409359481157
0.5002578648788035
0.5102834869150524
0.5203110611488171
0.5303406922864917
0.5403724883261087
0.5504065605874511
0.5604430237418169
0.5704819958414739
0.580523598348845
0.5905679561654626
0.6006151976607299
0.6106654547005278
0.6207188626757049
0.6307755605304859
0.6408356907908369
0.6508993995928233
0.6609668367109942
0.6710381555868323
0.6811135133573007
0.6911930708835242
0.701276992779638
0.7113654474418378
0.721458607077668
0.7315566477355772
0.7416597493347795
0.751768095695451
0.7618818745692967
0.7720012776705208
0.7821265007072331
0.7922577434133233
0.8023952095808383
0.812539107092893
0.8226896479571477
0.8328470483398874
0.8430115286007307
0.8531833133280055
0.8633626313748228
0.8735497158958808
0.8837448043850329
0.8939481387136525
0.9041599651698288
0.9143805344984253
0.9246101019420363
0.9348489272828747
0.9450972748856247
0.9553554137412951
0.9656236175121066
0.9759021645774488
0.9861913380809437
0.996491425978648
1.0068027210884354
1.0171255211405903
1.0274601288296554
1.0378068518675667
1.0481660030381161
1.0585379002527817
1.0689228666079615
1.0793212304436548
1.08973332540363
1.1001594904971206
1.1106000701620904
1.1210554143301144
1.1315258784929163
1.1420118237706076
1.152513616981676
1.163031630714767
1.1735662434023078
1.1841178393960232
1.1946868090443907
1.2052735487720874
1.21587846116148
1.2265019550362113
1.2371444455469385
1.2478063542592766
1.2584881092440074
1.2691901451696102
1.2799129033971748
1.29065683207776
1.3014223862522583
1.3122100279538322
1.3230202263129929
1.3338534576653815
1.3447102056623308
1.3555909613842767
1.366496223457092
1.3774264981714213
1.388382299605094
1.399364149748698
1.4103725786343917
1.4214081244680494
1.432471333764816
1.4435627614881719
1.4546829711925942
1.4658325351699153
1.4770120345994735
1.488222059702159
1.499463209898462
1.5107360939706285
1.5220413302290365
1.533379546682907
1.5447513812154696
1.5561574817637038
1.5675985065027827
1.5790751240353487
1.590588013585757
1.6021378651994251
1.6137253799474292
1.625351270136499
1.6370162595245623
1.6487210835419963
1.6604664895187482
1.6722532369174963
1.6840820975730224
1.6959538559379772
1.7078693093352255
1.719829268216959
1.7318345564307818
1.7438860114929704
1.7559844848691193
1.7681308422623987
1.7803259639096434
1.792570744885516
1.8048660954149842
1.8172129411943656
1.8296122237212011
1.8420649006332304
1.8545719460567436
1.8671343509646077
1.8797531235442617
1.8924292895759969
1.9051638928218417
1.9179579954253907
1.9308126783229203
1.943729041666154
1.956708205257052
1.969751308995007
1.9828595133368552
1.9960339997701144
2.009275971299884
2.0225866529498564
2.0359672922779044
2.0494191599067304
2.0629435500700795
2.076541781175041
2.090215196380976
2.1039651641956425
2.117793079089092
2.131700362125964
2.1456884616167935
2.1597588537890036
2.1739130434782608
2.188152564840908
2.2024789820882176
2.216893890243229
2.23139891592099
2.2459957181330132
2.2606859891168445
2.2754714551916275
2.290353877640627
2.3053350536216772
2.320416817106599
2.3356010398506375
2.3508896323930495
2.366284545089989
2.3817877691809177
2.397401337889789
2.4131273275623406
2.4289678588408594
2.44492509787787
2.461001257590233
2.477198598955241
2.4935194323503236
2.5099661189381095
2.5265410720985946
2.5432467589103265
2.560085701682526
2.577060479540224
2.594173730064531
2.611428150990292
2.6288265019634705
2.646371606360714
2.6640663531736832
2.681913698960824
2.6999166698694257
2.718078363730903
2.7364019522324345
2.75489068316818
2.773547882773523
2.7923769581458955
2.8113813997559722
2.830564784053156
2.8499307761695363
2.8694831327266446
2.8892257047496215
2.909162440693582
2.929297389587269
2.949634704299302
2.970178644932644
2.990933582353173
3.0119040018585923
3.0330945069942
3.0545098235224413
3.0761548035534934
3.0980344298445557
3.120153820275942
3.1425182325124856
3.1651330688592854
3.1880038813212828
3.2111363768767363
3.2345364229751885
3.2582100532711693
3.2821634736054803
3.3064030682466465
3.330935406405789
3.3557672490390296
3.380905555952297
3.406357493224362
3.4321304409648152
3.4582320014247827
3.484670007479189
3.511452531500612
3.5385878946459286
3.5660846765783756
3.5939517256489752
3.6221981695628847
3.6508334265577806
3.6798672171232316
3.709309576291795
3.739170866534669
3.7694617912968766
3.8001934092092533
3.8313771490170923
3.8630248252679147
3.8951486548038203
3.9277612741069348
3.9608757575499105
3.994505636607016
4.028664920085368
4.063368115439996
4.0986302512411665
4.134466900867208
4.170894207501612
4.207928910518886
4.245588373350052
4.283890612925464
4.322854330800141
4.362498946074803
4.402844630234721
4.443912344037905
4.485723876594746
4.528301886792453
4.571669947230107
4.615852590843653
4.660875360414936
4.7067648611750945
4.7535488167303015
4.801256128557267
4.8499169393371755
4.899562700420152
4.950226243737924
5.001941858510729
5.054745373125454
5.108674242596441
5.163767642058055
5.220066566780041
5.277613939242779
5.336454723860827
5.396636049999696
5.458207343993934
5.521220470944268
5.585729887149618
5.651792804116173
5.719469365182615
5.788822835908304
5.859919809492178
5.932830428625104
6.007628625330333
6.084392380516816
6.1632040051619885
6.244150445256508
6.327323612887055
6.412820746109007
6.500744800572527
6.591204876219686
6.684316682772192
6.7802030481872455
6.8789944747810905
6.980829748316747
7.085856606035655
7.194232470397402
7.3061252561933445
7.42171425973963
7.541191140055634
7.664761003324379
7.792643603545054
7.925074674165874
8.062307407676036
8.204614102698722
8.35228800113317
8.505645341431194
8.665027658266748
8.83080436379775
9.003375651585543
9.183175771227448
9.370676730115338
9.566392488761878
9.770883728216779
9.984763282703796
10.208702348348769
10.443437600501868
10.689779378658264
10.948621130597155
11.220950347700764
11.507861273568096
11.81056973073108
12.130430489093264
12.468957699387248
12.827849041805889
13.209014402502053
13.614610100378313
14.047079959234779
14.50920487760234
15.004163020683244
15.535603388278062
16.10773635992686
16.72544597088374
17.394430257085336
18.121378211849855
18.91419500349387
19.782291540839946
20.736960908375785
21.791873675674726
22.96373830995559
24.27319467542892
25.746042594897105
27.414961835995353
29.32196923439174
31.52200987385003
34.08834385632202
37.12087131027378
40.75945240400521
45.20610736785153
50.76386653303244
57.908920403804295
67.43491980175862
80.77043618328544
100.77261243322103
134.108115245806
200.77694464848668
400.7791006686026
